Date,Price,Vol.,Change %,SMA_30,EMA_30,month,quarter,day_of_week
2017-09-27,70.56,40.0,-0.0054,74.11233333333332,72.7080241141091,9,3,2
2017-09-28,70.0,40.0,-0.0079,74.00033333333333,72.53331288094077,9,3,3
2017-09-29,69.77,40.0,-0.0033,73.85466666666666,72.3550346305575,9,3,4
2017-10-02,62.43,10.0,-0.1052,73.45566666666667,71.71470981568282,10,4,0
2017-10-03,62.86,40.0,0.0069,73.07133333333333,71.14343821467104,10,4,1
2017-10-04,62.95,40.0,0.0014000000000000002,72.67333333333335,70.61482929759549,10,4,2
2017-10-05,62.84,40.0,-0.0017000000000000001,72.27400000000002,70.11322740742804,10,4,3
2017-10-06,63.27,40.0,0.0068000000000000005,71.88333333333334,69.67172886501334,10,4,4
2017-10-09,61.26,30.0,-0.0318,71.42633333333333,69.12903668017377,10,4,0
2017-10-10,60.18,20.0,-0.0176,70.93133333333331,68.55167947500127,10,4,1
2017-10-11,59.26,10.0,-0.015300000000000001,70.405,67.95221628306571,10,4,2
2017-10-12,59.83,10.0,0.0096,69.89666666666668,67.42820232931955,10,4,3
2017-10-13,60.63,40.0,0.0134,69.414,66.98960863065378,10,4,4
2017-10-16,61.16,40.0,0.0087,68.86033333333333,66.61350484803096,10,4,0
2017-10-17,60.89,40.0,-0.0044,68.30066666666667,66.24424647073864,10,4,1
2017-10-18,61.1,0.0,0.0034000000000000002,67.795,65.91235960165874,10,4,2
2017-10-19,60.39,40.0,-0.0116,67.296,65.5560783370356,10,4,3
2017-10-20,60.69,40.0,0.005,66.82866666666668,65.24213779916234,10,4,4
2017-10-23,60.7,40.0,0.0002,66.35933333333334,64.94909665082929,10,4,0
2017-10-24,60.73,40.0,0.0005,65.87633333333333,64.67689686690483,10,4,1
2017-10-25,60.72,40.0,-0.0002,65.40233333333333,64.42161319807227,10,4,2
2017-10-26,60.67,40.0,-0.0008,64.968,64.17957363690633,10,4,3
2017-10-27,60.53,40.0,-0.0023,64.53566666666667,63.94411727323496,10,4,4
2017-10-30,60.4,40.0,-0.0021,64.08766666666666,63.715464545929485,10,4,0
2017-10-31,60.31,40.0,-0.0015,63.70466666666667,63.49575715586952,10,4,1
2017-11-01,58.62,40.0,-0.027999999999999997,63.26,63.18119217807149,11,4,2
2017-11-02,59.45,40.0,0.014199999999999999,62.839666666666666,62.94047010206688,11,4,3
2017-11-03,59.56,40.0,0.0019,62.43999999999999,62.72237525677225,11,4,4
2017-11-06,62.74,40.0,0.053399999999999996,62.18133333333333,62.7235123369805,11,4,0
2017-11-07,61.59,40.0,-0.0183,61.869666666666674,62.65038250878821,11,4,1
2017-11-08,62.59,200.0,0.016200000000000003,61.604,62.64648686305995,11,4,2
2017-11-09,61.41,40.0,-0.0189,61.31766666666667,62.56671351705609,11,4,3
2017-11-10,61.79,40.0,0.0062,61.05166666666666,62.5166029675686,11,4,4
2017-11-13,61.99,40.0,0.0032,61.037000000000006,62.48262858256418,11,4,0
2017-11-14,61.79,40.0,-0.0032,61.001333333333335,62.43794286756004,11,4,1
2017-11-15,61.22,40.0,-0.0092,60.943666666666665,62.359365908362626,11,4,2
2017-11-16,61.6,40.0,0.0062,60.90233333333333,62.31037455943601,11,4,3
2017-11-17,61.49,40.0,-0.0018,60.842999999999996,62.25744716850466,11,4,4
2017-11-20,61.77,40.0,0.0046,60.86,62.22599896408501,11,4,0
2017-11-21,62.05,40.0,0.0045000000000000005,60.922333333333334,62.21464419220856,11,4,1
2017-11-22,62.99,40.0,0.0151,61.04666666666667,62.26466714754994,11,4,2
2017-11-24,62.55,40.0,-0.006999999999999999,61.13733333333334,62.28307571867576,11,4,4
2017-11-27,63.09,40.0,0.0086,61.21933333333333,62.335135349728944,11,4,0
2017-11-28,63.14,40.0,0.0008,61.28533333333334,62.387062101359334,11,4,1
2017-11-29,63.15,40.0,0.0002,61.36066666666667,62.436283901271636,11,4,2
2017-11-30,63.36,40.0,0.0033,61.43600000000001,62.49587848828637,11,4,3
2017-12-01,70.43,40.0,0.1116,61.77066666666666,63.00775729549371,12,4,4
2017-12-04,71.02,40.0,0.0084,62.115,63.52467617965541,12,4,0
2017-12-05,69.88,40.0,-0.0161,62.42100000000001,63.93469707129054,12,4,1
2017-12-06,67.46,40.0,-0.0346,62.64533333333334,64.16213596991696,12,4,2
2017-12-07,67.41,40.0,-0.0007000000000000001,62.86833333333334,64.37167558476104,12,4,3
2017-12-08,68.47,40.0,0.015700000000000002,63.12833333333333,64.63608361155065,12,4,4
2017-12-11,68.61,40.0,0.002,63.397666666666666,64.89246531403126,12,4,0
2017-12-12,68.97,40.0,0.0052,63.68333333333333,65.15553206796473,12,4,1
2017-12-13,69.34,40.0,0.0054,63.98433333333333,65.42549774099926,12,4,2
2017-12-14,68.99,40.0,-0.005,64.33,65.65546562867674,12,4,3
2017-12-15,69.09,40.0,0.0014000000000000002,64.65133333333333,65.87704849134276,12,4,4
2017-12-18,70.47,40.0,0.02,65.015,66.1733679435142,12,4,0
2017-12-19,70.4,40.0,-0.001,65.27033333333334,66.44605388264232,12,4,1
2017-12-20,70.45,40.0,0.0007000000000000001,65.56566666666667,66.70437298698798,12,4,2
2017-12-21,70.71,40.0,0.0037,65.83633333333334,66.96280053621456,12,4,3
2017-12-22,70.87,40.0,0.0023,66.15166666666667,67.21487792097491,12,4,4
2017-12-26,71.01,40.0,0.002,66.459,67.45972450671847,12,4,1
2017-12-27,71.12,40.0,0.0015,66.76333333333334,67.69587131273664,12,4,2
2017-12-28,71.28,40.0,0.0022,67.07966666666667,67.92710542159234,12,4,3
2017-12-29,71.28,40.0,0.0,67.415,68.14342120084446,12,4,4
2018-01-02,73.9,110.0,0.0368,67.825,68.51481338143515,1,1,1
2018-01-03,73.43,40.0,-0.0064,68.223,68.83192219553611,1,1,2
2018-01-04,74.61,10.0,0.0161,68.65100000000001,69.20470140872733,1,1,3
2018-01-05,75.39,10.0,0.0105,69.09566666666666,69.60375293074492,1,1,4
2018-01-08,76.99,10.0,0.0212,69.56233333333333,70.08028499972912,1,1,0
2018-01-09,77.62,30.0,0.008199999999999999,70.06466666666667,70.56671822555305,1,1,1
2018-01-10,77.4,40.0,-0.0028000000000000004,70.54166666666667,71.00757511422705,1,1,2
2018-01-11,77.72,40.0,0.0040999999999999995,71.02766666666668,71.44063478427692,1,1,3
2018-01-12,77.37,40.0,-0.0045000000000000005,71.50166666666668,71.82317447561391,1,1,4
2018-01-16,76.51,40.0,-0.0111,71.94,72.12555031589689,1,1,1
2018-01-17,76.27,40.0,-0.0031,72.13466666666666,72.3929341664842,1,1,2
2018-01-18,76.18,40.0,-0.0012,72.30666666666667,72.63726099445297,1,1,3
2018-01-19,76.68,40.0,0.0066,72.53333333333333,72.89808286577859,1,1,4
2018-01-22,76.6,40.0,-0.001,72.838,73.13691622927675,1,1,0
2018-01-23,75.96,40.0,-0.0084,73.123,73.31905066609761,1,1,1
2018-01-24,76.21,40.0,0.0033,73.381,73.50556352634939,1,1,2
2018-01-25,76.21,40.0,0.0,73.63433333333334,73.68004329884299,1,1,3
2018-01-26,76.21,40.0,0.0,73.87566666666666,73.84326631182087,1,1,4
2018-01-29,76.1,40.0,-0.0014000000000000002,74.10099999999998,73.98886203363888,1,1,0
2018-01-30,75.99,40.0,-0.0014000000000000002,74.33433333333333,74.11796770888799,1,1,1
2018-01-31,75.86,40.0,-0.0017000000000000001,74.55999999999999,74.23035688895973,1,1,2
2018-02-01,71.99,40.0,-0.051,74.61066666666667,74.0858177348333,2,1,3
2018-02-02,72.94,40.0,0.0132,74.69533333333334,74.01189401000535,2,1,4
2018-02-05,74.34,40.0,0.0192,74.825,74.03306213839211,2,1,0
2018-02-06,74.43,40.0,0.0012,74.94900000000001,74.05867103268939,2,1,1
2018-02-07,75.2,0.0,0.0103,75.09333333333333,74.13230515961266,2,1,2
2018-02-08,75.69,40.0,0.006500000000000001,75.24933333333334,74.23280160092798,2,1,3
2018-02-09,74.89,40.0,-0.0106,75.375,74.27520149764231,2,1,4
2018-02-12,75.65,40.0,0.0101,75.52066666666666,74.36389817521378,2,1,0
2018-02-13,76.49,20.0,0.0111,75.69433333333335,74.50106603487741,2,1,1
2018-02-14,76.67,40.0,0.0024,75.78666666666666,74.64099725843371,2,1,2
2018-02-15,76.76,40.0,0.0012,75.89766666666667,74.77770711272832,2,1,3
2018-02-16,76.89,40.0,0.0017000000000000001,75.97366666666667,74.91398407319747,2,1,4
2018-02-20,76.97,40.0,0.001,76.02633333333333,75.04663026202344,2,1,1
2018-02-21,77.18,40.0,0.0027,76.03266666666667,75.18426701931226,2,1,2
2018-02-22,77.06,40.0,-0.0016,76.014,75.30528205032438,2,1,3
2018-02-23,77.11,40.0,0.0006,76.00433333333334,75.42171546643249,2,1,4
2018-02-26,77.44,40.0,0.0043,75.99499999999999,75.55192737182395,2,1,0
2018-02-27,77.37,40.0,-0.0009,75.99499999999999,75.66922238009337,2,1,1
2018-02-28,77.46,40.0,0.0012,76.02666666666667,75.78475642008736,2,1,2
2018-03-01,78.42,90.0,0.0124,76.09833333333334,75.95477213492045,3,1,3
2018-03-02,76.36,0.0,-0.0263,76.10433333333332,75.98091586815138,3,1,4
2018-03-05,75.36,40.0,-0.0131,76.06033333333333,75.94085677988356,3,1,0
2018-03-06,75.54,40.0,0.0024,76.025,75.91499505214914,3,1,1
2018-03-07,74.51,40.0,-0.013600000000000001,75.97666666666667,75.82435021007501,3,1,2
2018-03-08,73.01,40.0,-0.020099999999999996,75.86999999999999,75.64277922877986,3,1,3
2018-03-09,72.01,40.0,-0.0137,75.73,75.4084063753102,3,1,4
2018-03-12,71.41,40.0,-0.0083,75.57,75.15044467367728,3,1,0
2018-03-13,72.33,40.0,0.0129,75.44433333333333,74.96848050118199,3,1,1
2018-03-14,72.76,40.0,0.0059,75.33666666666666,74.82599788820251,3,1,2
2018-03-15,73.01,40.0,0.0034000000000000002,75.24166666666666,74.70883673412493,3,1,3
2018-03-16,72.66,40.0,-0.0048,75.264,74.5766537190201,3,1,4
2018-03-19,71.84,40.0,-0.0113,75.22733333333332,74.4000954145672,3,1,0
2018-03-20,71.63,40.0,-0.0029,75.137,74.22137958136933,3,1,1
2018-03-21,71.55,40.0,-0.0011,75.041,74.04903251160357,3,1,2
2018-03-22,70.96,40.0,-0.008199999999999999,74.89966666666668,73.84974009150012,3,1,3
2018-03-23,70.26,40.0,-0.009899999999999999,74.71866666666666,73.61814395656464,3,1,4
2018-03-26,70.51,40.0,0.0036,74.57266666666668,73.41761854001209,3,1,0
2018-03-27,70.35,40.0,-0.0023,74.396,73.21970766646291,3,1,1
2018-03-28,69.86,40.0,-0.006999999999999999,74.175,73.00295233314272,3,1,2
2018-03-29,69.7,40.0,-0.0023,73.94266666666667,72.78985863423028,3,1,3
2018-04-02,66.22,40.0,-0.0499,73.59133333333332,72.36599678686059,4,2,0
2018-04-03,64.35,40.0,-0.0282,73.17333333333335,71.84883570383734,4,2,1
2018-04-04,62.94,40.0,-0.0219,72.70566666666667,71.27407211004139,4,2,2
2018-04-05,62.67,40.0,-0.0043,72.222,70.71897068358712,4,2,3
2018-04-06,63.34,40.0,0.010700000000000001,71.76466666666667,70.24290805883957,4,2,4
2018-04-09,63.92,10.0,0.0092,71.325,69.83497850665638,4,2,0
2018-04-10,65.29,120.0,0.021400000000000002,70.92,69.54175408687212,4,2,1
2018-04-11,64.28,40.0,-0.0155,70.48366666666668,69.20228608126746,4,2,2
2018-04-12,64.19,40.0,-0.0014000000000000002,70.04133333333333,68.87891278570181,4,2,3
2018-04-13,64.62,40.0,0.0067,69.58133333333333,68.60414421888235,4,2,4
2018-04-16,64.11,40.0,-0.0079,69.173,68.31419943056737,4,2,0
2018-04-17,64.27,40.0,0.0025,68.80333333333333,68.0532833382727,4,2,1
2018-04-18,64.69,40.0,0.006500000000000001,68.44166666666666,67.83629731644866,4,2,2
2018-04-19,65.49,40.0,0.0124,68.141,67.68492329603262,4,2,3
2018-04-20,65.05,40.0,-0.0067,67.87566666666666,67.51492824467569,4,2,4
2018-04-23,65.19,40.0,0.0022,67.64833333333333,67.36493287405145,4,2,0
2018-04-24,65.25,40.0,0.0009,67.443,67.22848559185458,4,2,1
2018-04-25,65.22,40.0,-0.0005,67.20599999999999,67.09890587625107,4,2,2
2018-04-26,65.29,40.0,0.0011,66.95700000000001,66.98220227133164,4,2,3
2018-04-27,65.27,40.0,-0.0003,66.699,66.87173760866509,4,2,4
2018-04-30,65.27,40.0,0.0,66.45266666666667,66.76839969842862,4,2,0
2018-05-01,65.49,40.0,0.0034000000000000002,66.241,66.68592229853,5,2,1
2018-05-02,67.44,30.0,0.0298,66.10133333333333,66.73457247281839,5,2,2
2018-05-03,66.72,40.0,-0.010700000000000001,65.94033333333333,66.73363231328172,5,2,3
2018-05-04,66.98,40.0,0.0039000000000000003,65.80766666666666,66.74952700274741,5,2,4
2018-05-07,66.69,40.0,-0.0043,65.68866666666666,66.74568655095726,5,2,0
2018-05-08,66.99,40.0,0.0045000000000000005,65.57133333333334,66.76144870896002,5,2,1
2018-05-09,66.2,40.0,-0.0118,65.433,66.72522621160776,5,2,2
2018-05-10,66.49,40.0,0.0044,65.32066666666667,66.71005032698791,5,2,3
2018-05-11,67.49,40.0,0.015,65.247,66.76036966073063,5,2,4
2018-05-14,67.59,40.0,0.0015,65.29266666666666,66.81389419874802,5,2,0
2018-05-15,67.58,40.0,-0.0001,65.40033333333334,66.86332037947395,5,2,1
2018-05-16,67.3,40.0,-0.0040999999999999995,65.54566666666666,66.89149325821757,5,2,2
2018-05-17,67.26,40.0,-0.0006,65.69866666666667,66.91526788671966,5,2,3
2018-05-18,67.03,40.0,-0.0034000000000000002,65.82166666666667,66.9226699585442,5,2,4
2018-05-21,66.85,40.0,-0.0027,65.91933333333333,66.917981574122,5,2,0
2018-05-22,66.51,40.0,-0.0051,65.96,66.89166018224316,5,2,1
2018-05-23,66.35,40.0,-0.0024,66.029,66.85671436403392,5,2,2
2018-05-24,66.36,40.0,0.0002,66.10133333333333,66.82466827603173,5,2,3
2018-05-25,66.26,40.0,-0.0015,66.156,66.78823806467486,5,2,4
2018-05-29,66.27,40.0,0.0002,66.228,66.75480335082487,5,2,1
2018-05-30,66.02,40.0,-0.0038,66.28633333333333,66.70739668302973,5,2,2
2018-05-31,65.95,50.0,-0.0011,66.32833333333333,66.65853238089878,5,2,3
2018-06-01,64.53,40.0,-0.0215,66.29633333333332,66.52120771116337,6,2,4
2018-06-04,64.56,0.0,0.0005,66.28,66.3946781814109,6,2,0
2018-06-05,64.78,0.0,0.0034000000000000002,66.26633333333334,66.29050539551342,6,2,1
2018-06-06,65.17,40.0,0.006,66.26366666666667,66.21821472483514,6,2,2
2018-06-07,65.17,10.0,0.0,66.262,66.15058796839416,6,2,3
2018-06-08,64.74,20.0,-0.0066,66.24366666666667,66.0595822930139,6,2,4
2018-06-11,65.18,10.0,0.0068000000000000005,66.24066666666666,66.00283504830334,6,2,0
2018-06-12,65.4,60.0,0.0034000000000000002,66.24499999999999,65.96394246454184,6,2,1
2018-06-13,65.34,40.0,-0.0009,66.24,65.92368811199076,6,2,2
2018-06-14,65.56,40.0,0.0034000000000000002,66.17733333333334,65.90022436283007,6,2,3
2018-06-15,65.39,40.0,-0.0026,66.133,65.86730666200233,6,2,4
2018-06-18,65.3,40.0,-0.0014000000000000002,66.077,65.83070623219574,6,2,0
2018-06-19,65.01,40.0,-0.0044,66.021,65.77775744302183,6,2,1
2018-06-20,65.01,40.0,0.0,65.955,65.72822470476235,6,2,2
2018-06-21,64.93,40.0,-0.0012,65.91266666666667,65.67672633671317,6,2,3
2018-06-22,64.89,40.0,-0.0006,65.85933333333334,65.62596979886071,6,2,4
2018-06-25,64.88,40.0,-0.0002,65.77233333333332,65.57784271506324,6,2,0
2018-06-26,64.91,40.0,0.0005,65.683,65.53475608828498,6,2,1
2018-06-27,64.85,40.0,-0.0009,65.592,65.49057827613757,6,2,2
2018-06-28,64.81,40.0,-0.0006,65.509,65.44667000025773,6,2,3
2018-06-29,64.8,40.0,-0.0002,65.427,65.40494935507981,6,2,4
2018-07-02,64.13,10.0,-0.0103,65.33033333333333,65.32269455797788,7,3,0
2018-07-03,64.09,40.0,-0.0006,65.23833333333333,65.24316587681803,7,3,1
2018-07-05,63.06,10.0,-0.0161,65.12333333333333,65.10231646541041,7,3,3
2018-07-06,62.99,40.0,-0.0011,65.01133333333334,64.96603798377103,7,3,4
2018-07-09,63.13,10.0,0.0022,64.90366666666667,64.84758392030194,7,3,0
2018-07-10,63.19,40.0,0.001,64.80133333333333,64.74064302221795,7,3,1
2018-07-11,63.18,40.0,-0.0002,64.69833333333334,64.63995637562324,7,3,2
2018-07-12,63.21,40.0,0.0005,64.60466666666667,64.54770112558305,7,3,3
2018-07-13,63.24,40.0,0.0005,64.51433333333334,64.4633333110293,7,3,4
2018-07-16,63.33,40.0,0.0014000000000000002,64.47433333333333,64.39021503289838,7,3,0
2018-07-17,63.1,40.0,-0.0036,64.42566666666667,64.30697535335656,7,3,1
2018-07-18,63.3,20.0,0.0032,64.37633333333333,64.24200920152711,7,3,2
2018-07-19,63.58,40.0,0.0044,64.32333333333334,64.19929893046086,7,3,3
2018-07-20,63.61,40.0,0.0005,64.27133333333333,64.16127964462467,7,3,4
2018-07-23,63.73,40.0,0.0019,64.23766666666667,64.13345515142308,7,3,0
2018-07-24,63.83,40.0,0.0016,64.19266666666667,64.11387739971838,7,3,1
2018-07-25,63.87,40.0,0.0006,64.14166666666667,64.0981433739301,7,3,2
2018-07-26,63.93,40.0,0.0009,64.09466666666667,64.0872954143217,7,3,3
2018-07-27,64.08,40.0,0.0023,64.04533333333333,64.08682474242998,7,3,4
2018-07-30,64.2,40.0,0.0019,64.00566666666667,64.09412637195064,7,3,0
2018-07-31,64.35,40.0,0.0023,63.974000000000004,64.11063434795382,7,3,1
2018-08-01,66.66,40.0,0.0359,64.02900000000001,64.27510955131164,8,3,2
2018-08-02,66.86,40.0,0.003,64.09066666666666,64.44187667703348,8,3,3
2018-08-03,68.24,40.0,0.0206,64.201,64.68691689141842,8,3,4
2018-08-06,69.08,10.0,0.0123,64.34066666666666,64.97034160810111,8,3,0
2018-08-07,69.35,40.0,0.0039000000000000003,64.48966666666666,65.25290021403008,8,3,1
2018-08-08,68.81,40.0,-0.0078000000000000005,64.61966666666666,65.48239052280233,8,3,2
2018-08-09,68.94,40.0,0.0019,64.756,65.70546210197638,8,3,3
2018-08-10,68.58,40.0,-0.0052,64.88166666666666,65.89091615991339,8,3,4
2018-08-13,68.55,40.0,-0.0004,65.00666666666666,66.062469956048,8,3,0
2018-08-14,67.96,40.0,-0.0086,65.13433333333333,66.1848912492062,8,3,1
2018-08-15,67.72,10.0,-0.0034999999999999996,65.25533333333333,66.28393052345098,8,3,2
2018-08-16,67.59,40.0,-0.0019,65.40633333333334,66.36819307032512,8,3,3
2018-08-17,67.99,40.0,0.0059,65.57300000000001,66.47282577546544,8,3,4
2018-08-20,67.95,40.0,-0.0006,65.73366666666666,66.56812733833864,8,3,0
2018-08-21,67.65,40.0,-0.0044,65.88233333333334,66.63792557457487,8,3,1
2018-08-22,67.69,40.0,0.0006,66.03266666666667,66.70580134395713,8,3,2
2018-08-23,67.54,40.0,-0.0022,66.17699999999999,66.75962061208894,8,3,3
2018-08-24,67.48,40.0,-0.0009,66.31833333333333,66.80609670163159,8,3,4
2018-08-27,67.42,40.0,-0.0009,66.45466666666667,66.84570336604246,8,3,0
2018-08-28,67.35,40.0,-0.001,66.59633333333333,66.8782386327494,8,3,1
2018-08-29,67.28,40.0,-0.001,66.729,66.90415872095912,8,3,2
2018-08-30,67.21,40.0,-0.001,66.85,66.92389041638111,8,3,3
2018-08-31,67.16,40.0,-0.0007000000000000001,66.96833333333333,66.93912329274363,8,3,4
2018-09-04,66.64,40.0,-0.0077,67.06533333333333,66.91982501579244,9,3,1
2018-09-05,67.22,50.0,0.0087,67.17833333333333,66.93919114380584,9,3,2
2018-09-06,68.13,10.0,0.013500000000000002,67.32033333333332,67.01601752162482,9,3,3
2018-09-07,68.07,40.0,-0.0009,67.45833333333333,67.08401639119742,9,3,4
2018-09-10,68.17,40.0,0.0015,67.59466666666667,67.15407984982986,9,3,0
2018-09-11,67.78,40.0,-0.005699999999999999,67.714,67.19446179500213,9,3,1
2018-09-12,67.98,40.0,0.003,67.835,67.24514167919554,9,3,2
2018-09-13,68.31,40.0,0.0049,67.89,67.31384221602164,9,3,3
2018-09-14,68.43,40.0,0.0018,67.94233333333334,67.38585239563315,9,3,4
2018-09-17,68.57,40.0,0.002,67.95333333333333,67.46224901526973,9,3,0
2018-09-18,68.59,40.0,0.0003,67.937,67.53500714331685,9,3,1
2018-09-19,68.67,40.0,0.0012,67.91433333333333,67.60823248890931,9,3,2
2018-09-20,68.67,40.0,0.0,67.90966666666667,67.6767336186571,9,3,3
2018-09-21,68.69,40.0,0.0003,67.90133333333333,67.74210564325988,9,3,4
2018-09-24,68.68,40.0,-0.0001,67.90466666666667,67.80261495659795,9,3,0
2018-09-25,68.62,40.0,-0.0009,67.907,67.85534947552712,9,3,1
2018-09-26,68.66,40.0,0.0006,67.93033333333334,67.90726241258989,9,3,2
2018-09-27,68.69,40.0,0.0004,67.96266666666666,67.95776161177764,9,3,3
2018-09-28,68.73,40.0,0.0006,68.00066666666666,68.00758344327586,9,3,4
2018-10-01,68.4,40.0,-0.0048,68.01433333333334,68.03290064048387,10,4,0
2018-10-02,68.84,40.0,0.0064,68.04400000000001,68.08497156690427,10,4,1
2018-10-03,69.08,190.0,0.0034999999999999996,68.09166666666667,68.14916694968464,10,4,2
2018-10-04,68.51,10.0,-0.0083,68.119,68.17244650131789,10,4,3
2018-10-05,69.24,10.0,0.010700000000000001,68.17566666666667,68.24132092058771,10,4,4
2018-10-08,69.29,10.0,0.0007000000000000001,68.236,68.30897763538852,10,4,0
2018-10-09,70.09,10.0,0.0115,68.325,68.42388230407313,10,4,1
2018-10-10,70.39,40.0,0.0043,68.42633333333333,68.55072860703616,10,4,2
2018-10-11,70.24,40.0,-0.0021,68.525,68.65971385819512,10,4,3
2018-10-12,70.49,40.0,0.0036,68.63433333333333,68.77779683508577,10,4,4
2018-10-15,70.56,40.0,0.001,68.74766666666667,68.89277768443507,10,4,0
2018-10-16,70.58,40.0,0.0003,68.87899999999999,69.00163073705217,10,4,1
2018-10-17,71.4,40.0,0.0116,69.01833333333335,69.15636423788752,10,4,2
2018-10-18,71.4,40.0,0.0,69.12733333333334,69.30111493221736,10,4,3
2018-10-19,71.4,40.0,0.0,69.23833333333333,69.43652687207431,10,4,4
2018-10-22,71.71,40.0,0.0043,69.35633333333334,69.58320255774694,10,4,0
2018-10-23,71.79,40.0,0.0011,69.49000000000001,69.7255765862794,10,4,1
2018-10-24,72.05,40.0,0.0036,69.62566666666666,69.8755393871646,10,4,2
2018-10-25,72.22,40.0,0.0024,69.756,70.02679491057333,10,4,3
2018-10-26,72.41,40.0,0.0026,69.88866666666668,70.18055007763311,10,4,4
2018-10-29,72.58,40.0,0.0023,70.02233333333334,70.33535329843099,10,4,0
2018-10-30,72.7,40.0,0.0017000000000000001,70.15933333333334,70.48791115014512,10,4,1
2018-10-31,72.81,40.0,0.0015,70.29733333333334,70.63772333400674,10,4,2
2018-11-01,72.99,10.0,0.0025,70.44133333333335,70.78948311890953,11,4,3
2018-11-02,72.92,10.0,-0.001,70.58233333333334,70.92693582091538,11,4,4
2018-11-05,73.9,40.0,0.0134,70.75633333333333,71.11874641311438,11,4,0
2018-11-06,74.18,40.0,0.0038,70.94166666666666,71.31624664452636,11,4,1
2018-11-07,74.18,40.0,0.0,71.12566666666666,71.50100492552465,11,4,2
2018-11-08,75.01,40.0,0.011200000000000002,71.33633333333334,71.72739170452307,11,4,3
2018-11-09,75.58,40.0,0.0076,71.56466666666667,71.97594707842481,11,4,4
2018-11-12,75.27,40.0,-0.0040999999999999995,71.79366666666667,72.18846662175226,11,4,0
2018-11-13,74.98,40.0,-0.0039000000000000003,71.99833333333335,72.36856554938115,11,4,1
2018-11-14,74.81,10.0,-0.0023,72.18933333333332,72.52607744942108,11,4,2
2018-11-15,74.95,40.0,0.0019,72.404,72.68245954945843,11,4,3
2018-11-16,75.08,40.0,0.0017000000000000001,72.59866666666667,72.83713957852564,11,4,4
2018-11-19,75.3,40.0,0.0029,72.79899999999999,72.99603379926593,11,4,0
2018-11-20,74.88,40.0,-0.005600000000000001,72.95866666666667,73.1175800057649,11,4,1
2018-11-21,74.86,40.0,-0.0003,73.10766666666667,73.22999419894137,11,4,2
2018-11-23,74.21,40.0,-0.0087,73.24,73.29322037965483,11,4,4
2018-11-26,73.58,40.0,-0.0085,73.34300000000002,73.31172229064484,11,4,0
2018-11-27,73.14,40.0,-0.006,73.429,73.30064343318388,11,4,1
2018-11-28,72.92,40.0,-0.003,73.507,73.2760857923333,11,4,2
2018-11-29,72.6,40.0,-0.0044,73.547,73.23246735411826,11,4,3
2018-11-30,72.28,40.0,-0.0044,73.57633333333334,73.17101784740095,11,4,4
2018-12-03,65.57,40.0,-0.0928,73.382,72.68062959918154,12,4,0
2018-12-04,66.83,40.0,0.0192,73.21933333333332,72.30316962504081,12,4,1
2018-12-05,67.55,40.0,0.0108,73.078,71.99651352019947,12,4,2
2018-12-06,66.0,40.0,-0.0229,72.87633333333333,71.6096416801866,12,4,3
2018-12-07,66.76,0.0,0.0115,72.69433333333333,71.29676157178747,12,4,4
2018-12-10,66.51,40.0,-0.0037,72.49766666666666,70.98793824457539,12,4,0
2018-12-11,66.74,40.0,0.0034999999999999996,72.30299999999998,70.71387771266731,12,4,1
2018-12-12,66.82,40.0,0.0012,72.107,70.46265979572104,12,4,2
2018-12-13,67.26,40.0,0.0066,71.92200000000001,70.25603658309389,12,4,3
2018-12-14,67.89,40.0,0.009399999999999999,71.752,70.10338906160396,12,4,4
2018-12-17,68.12,40.0,0.0034000000000000002,71.592,69.97542847698435,12,4,0
2018-12-18,68.49,40.0,0.0054,71.41166666666668,69.87959438169504,12,4,1
2018-12-19,68.69,40.0,0.0029,71.22866666666665,69.80284635706957,12,4,2
2018-12-20,69.12,40.0,0.0063,71.06,69.75879175338765,12,4,3
2018-12-21,68.99,40.0,-0.0019,70.85933333333332,69.70919228542716,12,4,4
2018-12-24,68.79,40.0,-0.0029,70.633,69.64988955733509,12,4,0
2018-12-26,68.83,40.0,0.0006,70.41833333333332,69.59699345686185,12,4,2
2018-12-27,69.0,40.0,0.0025,70.219,69.55847774996755,12,4,3
2018-12-28,69.2,40.0,0.0029,70.032,69.53535015319545,12,4,4
2018-12-31,69.2,40.0,0.0,69.84033333333333,69.51371465944092,12,4,0
2019-01-02,71.06,620.0,0.0269,69.70633333333333,69.61347500399312,1,1,2
2019-01-03,72.23,160.0,0.0165,69.604,69.78228306825163,1,1,3
2019-01-04,73.09,180.0,0.011899999999999999,69.54433333333333,69.9956841606225,1,1,4
2019-01-07,74.15,40.0,0.014499999999999999,69.52066666666666,70.26370453735653,1,1,0
2019-01-08,74.21,40.0,0.0008,69.52066666666666,70.51830424462385,1,1,1
2019-01-09,74.06,40.0,-0.002,69.53666666666666,70.7468007449707,1,1,2
2019-01-10,73.98,40.0,-0.0011,69.56466666666667,70.95539424529517,1,1,3
2019-01-11,74.22,180.0,0.0032,69.60799999999999,71.16601397140515,1,1,4
2019-01-14,74.21,390.0,-0.0001,69.66166666666666,71.36240016679837,1,1,0
2019-01-15,74.31,390.0,0.0013,69.72933333333334,71.55256789797266,1,1,1
2019-01-16,74.43,40.0,0.0016,70.02466666666668,71.73820867874862,1,1,2
2019-01-17,74.51,40.0,0.0011,70.28066666666668,71.91703392528098,1,1,3
